WARN (translation.language): source/blender/blentranslation/intern/blt_lang.cc:214 BLT_lang_init: Falling back to standard locale ("C")
Blender 4.5.9 LTS (hash 8bf95cbd38d1 built 2026-04-21 01:30:47)
Read blend: "/Users/xiaruonan/nihongo-art-work/desktop-v1/art-source/desktop-v1/yorimichi-shop.blend"
Fra:1 Mem:132.61M (Peak 132.61M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray rim.001
Fra:1 Mem:132.62M (Peak 132.62M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento divider
Fra:1 Mem:132.66M (Peak 132.66M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Rice paper liner
Fra:1 Mem:132.77M (Peak 132.77M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Noren lower stitching
Fra:1 Mem:132.75M (Peak 132.77M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain
Fra:1 Mem:132.76M (Peak 132.77M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.001
Fra:1 Mem:132.77M (Peak 132.77M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.002
Fra:1 Mem:132.79M (Peak 132.79M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Noren lower stitching.001
Fra:1 Mem:132.78M (Peak 132.79M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.007
Fra:1 Mem:132.80M (Peak 132.80M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.009
Fra:1 Mem:132.80M (Peak 132.80M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.010
Fra:1 Mem:132.82M (Peak 132.82M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.012
Fra:1 Mem:132.83M (Peak 132.83M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.014
Fra:1 Mem:132.85M (Peak 132.85M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.015
Fra:1 Mem:132.86M (Peak 132.86M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.017
Fra:1 Mem:132.87M (Peak 132.87M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.018
Fra:1 Mem:132.88M (Peak 132.88M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.019
Fra:1 Mem:132.89M (Peak 132.89M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.020
Fra:1 Mem:132.90M (Peak 132.90M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.021
Fra:1 Mem:132.91M (Peak 132.91M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.022
Fra:1 Mem:132.93M (Peak 132.93M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.023
Fra:1 Mem:132.94M (Peak 132.94M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.024
Fra:1 Mem:132.95M (Peak 132.95M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.025
Fra:1 Mem:132.97M (Peak 132.97M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.027
Fra:1 Mem:132.98M (Peak 132.98M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.029
Fra:1 Mem:132.99M (Peak 132.99M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.030
Fra:1 Mem:133.00M (Peak 133.00M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.031
Fra:1 Mem:133.00M (Peak 133.00M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.032
Fra:1 Mem:133.02M (Peak 133.02M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.033
Fra:1 Mem:133.04M (Peak 133.04M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.034
Fra:1 Mem:133.04M (Peak 133.04M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.037
Fra:1 Mem:133.06M (Peak 133.06M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.038
Fra:1 Mem:133.08M (Peak 133.08M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.040
Fra:1 Mem:133.09M (Peak 133.09M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.041
Fra:1 Mem:133.09M (Peak 133.09M) | Time:00:00.34 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.042
Fra:1 Mem:133.10M (Peak 133.10M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.043
Fra:1 Mem:133.12M (Peak 133.12M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.044
Fra:1 Mem:133.12M (Peak 133.12M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.045
Fra:1 Mem:133.14M (Peak 133.14M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.047
Fra:1 Mem:133.14M (Peak 133.14M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.048
Fra:1 Mem:133.15M (Peak 133.15M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Umeboshi center
Fra:1 Mem:133.18M (Peak 133.18M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Teriyaki chicken cut.001
Fra:1 Mem:133.22M (Peak 133.22M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Teriyaki chicken cut.002
Fra:1 Mem:133.24M (Peak 133.24M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Pickled greens.003
Fra:1 Mem:133.28M (Peak 133.28M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray base.001
Fra:1 Mem:133.30M (Peak 133.30M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray rim.004
Fra:1 Mem:133.32M (Peak 133.32M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray rim.007
Fra:1 Mem:133.37M (Peak 133.37M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento divider.001
Fra:1 Mem:133.42M (Peak 133.42M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Rice paper liner.001
Fra:1 Mem:133.42M (Peak 133.42M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.049
Fra:1 Mem:133.45M (Peak 133.45M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.050
Fra:1 Mem:133.47M (Peak 133.47M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.053
Fra:1 Mem:133.45M (Peak 133.47M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.054
Fra:1 Mem:133.46M (Peak 133.47M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.057
Fra:1 Mem:133.47M (Peak 133.47M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.058
Fra:1 Mem:133.49M (Peak 133.49M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.060
Fra:1 Mem:133.49M (Peak 133.49M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.061
Fra:1 Mem:133.51M (Peak 133.51M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.062
Fra:1 Mem:133.51M (Peak 133.51M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.065
Fra:1 Mem:133.53M (Peak 133.53M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.066
Fra:1 Mem:133.54M (Peak 133.54M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.067
Fra:1 Mem:133.55M (Peak 133.55M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.068
Fra:1 Mem:133.57M (Peak 133.57M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.071
Fra:1 Mem:133.58M (Peak 133.58M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.072
Fra:1 Mem:133.58M (Peak 133.58M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.073
Fra:1 Mem:133.60M (Peak 133.60M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.074
Fra:1 Mem:133.60M (Peak 133.60M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.076
Fra:1 Mem:133.61M (Peak 133.61M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.077
Fra:1 Mem:133.62M (Peak 133.62M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.078
Fra:1 Mem:133.64M (Peak 133.64M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.079
Fra:1 Mem:133.66M (Peak 133.66M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.080
Fra:1 Mem:133.67M (Peak 133.67M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.083
Fra:1 Mem:133.70M (Peak 133.70M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.086
Fra:1 Mem:133.71M (Peak 133.71M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.087
Fra:1 Mem:133.71M (Peak 133.71M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.088
Fra:1 Mem:133.73M (Peak 133.73M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.090
Fra:1 Mem:133.74M (Peak 133.74M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.091
Fra:1 Mem:133.75M (Peak 133.75M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.093
Fra:1 Mem:133.77M (Peak 133.77M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.094
Fra:1 Mem:133.78M (Peak 133.78M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.095
Fra:1 Mem:133.79M (Peak 133.79M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.097
Fra:1 Mem:133.80M (Peak 133.80M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Umeboshi center.001
Fra:1 Mem:133.81M (Peak 133.81M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Teriyaki chicken cut.003
Fra:1 Mem:133.83M (Peak 133.83M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Teriyaki chicken cut.004
Fra:1 Mem:133.85M (Peak 133.85M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Teriyaki chicken cut.005
Fra:1 Mem:133.86M (Peak 133.86M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Pickled greens.004
Fra:1 Mem:133.89M (Peak 133.89M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Pickled greens.005
Fra:1 Mem:133.90M (Peak 133.90M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Half round gutter
Fra:1 Mem:133.92M (Peak 133.92M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray base.002
Fra:1 Mem:133.93M (Peak 133.93M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray rim.008
Fra:1 Mem:134.01M (Peak 134.01M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray rim.009
Fra:1 Mem:134.02M (Peak 134.02M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray rim.011
Fra:1 Mem:134.05M (Peak 134.05M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Rice paper liner.002
Fra:1 Mem:134.04M (Peak 134.05M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.099
Fra:1 Mem:134.09M (Peak 134.09M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.100
Fra:1 Mem:134.10M (Peak 134.10M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.101
Fra:1 Mem:134.11M (Peak 134.11M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.103
Fra:1 Mem:134.14M (Peak 134.14M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.104
Fra:1 Mem:134.14M (Peak 134.14M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.106
Fra:1 Mem:134.14M (Peak 134.14M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.108
Fra:1 Mem:134.15M (Peak 134.15M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.109
Fra:1 Mem:134.16M (Peak 134.16M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.112
Fra:1 Mem:134.16M (Peak 134.16M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.114
Fra:1 Mem:134.19M (Peak 134.19M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.116
Fra:1 Mem:134.20M (Peak 134.20M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.118
Fra:1 Mem:134.21M (Peak 134.21M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.119
Fra:1 Mem:134.22M (Peak 134.22M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.120
Fra:1 Mem:134.23M (Peak 134.23M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.121
Fra:1 Mem:134.24M (Peak 134.24M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.122
Fra:1 Mem:134.25M (Peak 134.25M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.123
Fra:1 Mem:134.26M (Peak 134.26M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.124
Fra:1 Mem:134.27M (Peak 134.27M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.125
Fra:1 Mem:134.27M (Peak 134.27M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.126
Fra:1 Mem:134.29M (Peak 134.29M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.127
Fra:1 Mem:134.29M (Peak 134.29M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.115
Fra:1 Mem:134.30M (Peak 134.30M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.129
Fra:1 Mem:134.31M (Peak 134.31M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.130
Fra:1 Mem:134.34M (Peak 134.34M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.131
Fra:1 Mem:134.35M (Peak 134.35M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.134
Fra:1 Mem:134.35M (Peak 134.35M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.135
Fra:1 Mem:134.39M (Peak 134.39M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.138
Fra:1 Mem:134.39M (Peak 134.39M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.140
Fra:1 Mem:134.41M (Peak 134.41M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.141
Fra:1 Mem:134.41M (Peak 134.41M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.142
Fra:1 Mem:134.43M (Peak 134.43M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.143
Fra:1 Mem:134.44M (Peak 134.44M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.144
Fra:1 Mem:134.45M (Peak 134.45M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.145
Fra:1 Mem:134.45M (Peak 134.45M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.146
Fra:1 Mem:134.46M (Peak 134.46M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Umeboshi center.002
Fra:1 Mem:134.49M (Peak 134.49M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Teriyaki chicken cut.006
Fra:1 Mem:134.51M (Peak 134.51M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Teriyaki chicken cut.007
Fra:1 Mem:134.52M (Peak 134.52M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Pickled greens.008
Fra:1 Mem:134.53M (Peak 134.53M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Pickled greens.009
Fra:1 Mem:134.54M (Peak 134.54M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Pickled greens.010
Fra:1 Mem:134.55M (Peak 134.55M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Pickled greens.011
Fra:1 Mem:134.58M (Peak 134.58M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray base.003
Fra:1 Mem:134.62M (Peak 134.62M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray rim.012
Fra:1 Mem:134.62M (Peak 134.62M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento tray rim.014
Fra:1 Mem:134.63M (Peak 134.63M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Bento divider.003
Fra:1 Mem:134.74M (Peak 134.74M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Rice paper liner.003
Fra:1 Mem:134.76M (Peak 134.76M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.148
Fra:1 Mem:134.75M (Peak 134.76M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.149
Fra:1 Mem:134.75M (Peak 134.76M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.151
Fra:1 Mem:134.76M (Peak 134.76M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.152
Fra:1 Mem:134.76M (Peak 134.76M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.156
Fra:1 Mem:134.77M (Peak 134.77M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.157
Fra:1 Mem:134.78M (Peak 134.78M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.158
Fra:1 Mem:134.80M (Peak 134.80M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.159
Fra:1 Mem:134.81M (Peak 134.81M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.161
Fra:1 Mem:134.81M (Peak 134.81M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.162
Fra:1 Mem:134.83M (Peak 134.83M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.163
Fra:1 Mem:134.83M (Peak 134.83M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.165
Fra:1 Mem:134.85M (Peak 134.85M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.166
Fra:1 Mem:134.86M (Peak 134.86M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.168
Fra:1 Mem:134.87M (Peak 134.87M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.169
Fra:1 Mem:134.88M (Peak 134.88M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.170
Fra:1 Mem:134.89M (Peak 134.89M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.172
Fra:1 Mem:134.90M (Peak 134.90M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.173
Fra:1 Mem:134.91M (Peak 134.91M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.174
Fra:1 Mem:134.92M (Peak 134.92M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.175
Fra:1 Mem:134.93M (Peak 134.93M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.176
Fra:1 Mem:134.94M (Peak 134.94M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.178
Fra:1 Mem:134.94M (Peak 134.94M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.179
Fra:1 Mem:134.97M (Peak 134.97M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.180
Fra:1 Mem:134.98M (Peak 134.98M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.183
Fra:1 Mem:134.99M (Peak 134.99M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.184
Fra:1 Mem:135.00M (Peak 135.00M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.185
Fra:1 Mem:135.01M (Peak 135.01M) | Time:00:00.35 | Mem:0.00M, Peak:0.00M | Scene, ViewLayer | Synchronizing object | Individual rice grain.186
